UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Wealth Theory,@Wealth_Theory,2020-01-15T20:43:19.000Z,,"Good students usually become good employees.

Self-learners become employers.",,6,227,"1,197",[],https://twitter.com/Wealth_Theory/status/1217547833542434817
Wealth Theory,@Wealth_Theory,2020-01-08T23:29:38.000Z,,"Make no mistake as we enter 2020. 

This decade will see many people become independently wealthy who will start this year with nothing.

Let’s keep our eyes open looking for opportunity, and our minds prepared to take action when we see it.

The future is bright!",,16,315,"1,862",[],https://twitter.com/Wealth_Theory/status/1215052973639970821
Wealth Theory,@Wealth_Theory,2020-01-29T17:44:57.000Z,,Everyone wants to buy a dip until they are looking at one.,,9,101,501,[],https://twitter.com/Wealth_Theory/status/1222576376018087936
Wealth Theory,@Wealth_Theory,2020-01-29T22:53:07.000Z,,"The only way the vast majority of young people will ever break the cycle of mediocre employment is by investing. 

Whether it be stocks, real estate or entrepreneurship, that is how wealth is built.",,12,240,"1,119",[],https://twitter.com/Wealth_Theory/status/1222653930712326147
Wealth Theory,@Wealth_Theory,2020-01-16T03:17:03.000Z,,"You’re born with only one thing that you must invest: Time.

From there you invest your time to grow your talent. Talent earns money. Money is invested to (hopefully) free your time.",,7,206,850,[],https://twitter.com/Wealth_Theory/status/1217646920732225542
Wealth Theory,@Wealth_Theory,2020-01-27T02:26:41.000Z,,"“Those times when you get up early and you work hard, those times when you stay up late and you work hard, those times when you’re too tired and you don’t feel like working and you do it anyway: That is actually the dream.

The destination is the journey.”

- Kobe Bryant
RIP ",🙏,1,240,948,[],https://twitter.com/Wealth_Theory/status/1221620512171757570
Wealth Theory,@Wealth_Theory,2020-01-15T21:17:09.000Z,,"Core financial truth:

The dollar will always lose its purchasing power.

This is essentially the sales pitch for Bitcoin, the index, real estate, gold and so on.

The rich get richer, and the people living pay cheque to pay cheque get nowhere.

We MUST invest to get ahead.",,5,92,450,[],https://twitter.com/Wealth_Theory/status/1217556348650577922
Wealth Theory,@Wealth_Theory,2020-01-30T13:51:01.000Z,,"I’ve made a lot of money missing the bottom, selling too early, and collecting the meat of a move. 

You don’t always have to be precise, but you will almost always need to be patient.

If stocks went straight up, nobody would sell.

Be early on a broad trend, and sit tight!",,8,49,281,[],https://twitter.com/Wealth_Theory/status/1222879895187001344
Wealth Theory,@Wealth_Theory,2020-01-14T19:27:28.000Z,,"It can be a blessing to not come from money. Your hunger and ambition should not be taken for granted.

It’s much harder to go to war from silk sheets, and there is real honour in making your own way.

You will look back and appreciate that chip on your shoulder.",,6,68,309,[],https://twitter.com/Wealth_Theory/status/1217166357671837698
Wealth Theory,@Wealth_Theory,2020-01-31T02:14:48.000Z,,"“Fear makes the wolf bigger than he is.” - German Proverb

I don’t know how bad a recession could get, but I believe that living in perpetual fear every day of your life is probably worse.

A wise man once told me “fortunes are made coming out of recessions.” Stay balanced.",,3,68,323,[],https://twitter.com/Wealth_Theory/status/1223067075700318209
Wealth Theory,@Wealth_Theory,2020-01-29T16:16:38.000Z,,"I regard 
@stoolpresidente
 as one of the greatest social media marketing minds in the world. To have him motivated as a promoter for $PENN should be interesting in the foreseeable future. 
@barstoolsports
 has been a coveted brand that is finally publicly traded. Must watch.",🧐,7,26,536,[],https://twitter.com/Wealth_Theory/status/1222554152062083072
Wealth Theory,@Wealth_Theory,2020-02-09T23:43:39.000Z,,"A wise man becomes silent, not because he has less to say, but because he knows the futility of speaking to fools.",,29,687,"3,453",[],https://twitter.com/Wealth_Theory/status/1226652914984288257
Wealth Theory,@Wealth_Theory,2020-02-25T20:41:22.000Z,,The real virus is fear.,,12,149,553,[],https://twitter.com/Wealth_Theory/status/1232405247202598912
Wealth Theory,@Wealth_Theory,2020-02-21T14:31:46.000Z,,Hitting the gym consistently will make you better at everything.,,22,168,"1,085",[],https://twitter.com/Wealth_Theory/status/1230862683047649282
Wealth Theory,@Wealth_Theory,2020-02-23T13:25:43.000Z,,Nothing increases your odds of success as much as simply getting started.,,11,145,637,[],https://twitter.com/Wealth_Theory/status/1231570836710215686
Wealth Theory,@Wealth_Theory,2020-02-09T19:59:26.000Z,,"“If socialists understood economics they wouldn't be socialists.”

- Friedrich Hayek",,16,144,723,[],https://twitter.com/Wealth_Theory/status/1226596486881972226
Wealth Theory,@Wealth_Theory,2020-02-29T15:23:14.000Z,,"For all the people on financial Twitter who have experienced a range of emotions from fear, to frustration, to excitement this week: respect.

These are the emotions of The Man in the Arena.",,13,103,450,['https://pbs.twimg.com/media/ER8_j1XXkAAv7bL?format=jpg&name=small'],https://twitter.com/Wealth_Theory/status/1233774738759180289
Wealth Theory,@Wealth_Theory,2020-02-19T00:17:57.000Z,,"Best Countries for Quality of Life, 2020:

1.CAN
2.DEN
3.SWE
4.NOR
5.AUS
6.NED
7.SUI
8.NZL
9.FIN
10.GER

12.GBR
14.JPN
15.USA
16.FRA
18.ESP
19.CHN
25.UAE
27.MAS
30.IND
34.RUS
37.TUR
52.BRA
53.COL
56.RSA

(U.S. News & World Report)",,60,169,520,[],https://twitter.com/Wealth_Theory/status/1229923037971206145
Wealth Theory,@Wealth_Theory,2020-02-17T02:30:38.000Z,,"Rich people preserve their equity and build income to support their lifestyle.

Poor people (often by necessity) spend their income and don’t build equity.

If you want to get ahead you need to increase your income to more than you need and allocate the savings to equity growth.",,17,150,708,[],https://twitter.com/Wealth_Theory/status/1229231649965080576
Wealth Theory,@Wealth_Theory,2020-02-14T14:44:06.000Z,,"I don’t know one successful person who didn’t suffer a setback. And not just a minor setback, but a gut-wrenching, motivation crushing setback.

Rebuilding ultimately makes your process and conviction stronger, and there is no success without resilience.",,13,158,621,[],https://twitter.com/Wealth_Theory/status/1228329069256826881
Wealth Theory,@Wealth_Theory,2020-02-09T14:52:12.000Z,,"Three pillars of a successful life:

• Finances
• Family
• Fitness (physical, mental, spiritual)

Financial progress is easy to measure, but the others are hard to quantify until you don’t have them anymore. We need to stay balanced. 

One is not worth sacrificing the others!",,11,344,"1,298",[],https://twitter.com/Wealth_Theory/status/1226519169346211840
Wealth Theory,@Wealth_Theory,2020-02-17T16:52:12.000Z,,"• Don’t take financial advice from people aren’t rich and try to look like they are.

• Don’t take health advice from people who aren’t fit and don’t care.

• Don’t take relationship advice from people who have miserable/angry personal lives.",,14,147,729,[],https://twitter.com/Wealth_Theory/status/1229448473591898113
Wealth Theory,@Wealth_Theory,2020-02-25T13:00:34.000Z,,"The happiest people I know:

• Have strong family lives.
• Have regular interactions with old friends.
• Work hard.
• Have a good attitude.
• Are generous.
• Can laugh at themselves.
• Don’t require luxury to enjoy themselves.

These people make the best wealthy people.",,5,190,"1,014",[],https://twitter.com/Wealth_Theory/status/1232289282498473985
Wealth Theory,@Wealth_Theory,2020-02-29T01:17:59.000Z,,"Make purchases that will improve your lifestyle, not your status. Status is the life other people believe you live; lifestyle is the life that you actually live.

Free time is the ultimate status symbol.",,9,190,837,[],https://twitter.com/Wealth_Theory/status/1233562023881052160
Wealth Theory,@Wealth_Theory,2020-02-27T02:05:28.000Z,,"Money can’t buy:

• health
• fitness
• family
• peace
• sunshine
• genuine friendship

... but it does give you the opportunity to focus on and enjoy these things. That’s why wealth is awesome!",,5,172,875,[],https://twitter.com/Wealth_Theory/status/1232849197587673088
Wealth Theory,@Wealth_Theory,2020-02-20T14:01:36.000Z,,"Don’t try to lose weight, try to get healthy.

Don’t try to save money, try to build wealth.

Don’t try to get stuff, try to appreciate the things most of us miss.

Don’t try to make others jealous, try to make them happy.

Don’t beat yourself up when you stumble. That’s life.",,7,274,"1,030",[],https://twitter.com/Wealth_Theory/status/1230492702036373505
Wealth Theory,@Wealth_Theory,2020-02-13T15:04:13.000Z,,Good positions are often built by buying stocks you’re comfortable with at uncomfortable times.,,11,115,611,[],https://twitter.com/Wealth_Theory/status/1227971747967881217
Wealth Theory,@Wealth_Theory,2020-03-01T16:25:07.000Z,,"Twitter is so far ahead of the rest of the world on Virus information.

It’s simply an outstanding tool for fast moving and dynamic information.

Some say it incites panic, but panic is something we control individually. Stay objective, skeptical, and rational and be prepared.",,13,69,459,[],https://twitter.com/Wealth_Theory/status/1234152698582310912
Wealth Theory,@Wealth_Theory,2020-02-10T15:36:00.000Z,,"You are not free financially until you can say no to a very real financial opportunity because it would cost you too much time that you need for your family or yourself.

There is so much emotional power in saying no to something that you could do.

That is financial maturity.",,6,89,559,[],https://twitter.com/Wealth_Theory/status/1226892582539624453
Wealth Theory,@Wealth_Theory,2020-02-20T16:51:07.000Z,,Money is potential energy.,,9,29,190,[],https://twitter.com/Wealth_Theory/status/1230535365133512705
Wealth Theory,@Wealth_Theory,2020-02-11T14:39:07.000Z,,You don’t learn how the game works so you can describe it to people; you learn how it works so you can play it and win.,,5,88,398,[],https://twitter.com/Wealth_Theory/status/1227240654411051008
Wealth Theory,@Wealth_Theory,2020-02-15T03:22:48.000Z,,"When you learn to trade you aren’t entering the casino, you are building your own casino.

You are the house. You pick your spots. You have the edge.",,11,98,523,[],https://twitter.com/Wealth_Theory/status/1228520003185577984
Wealth Theory,@Wealth_Theory,2020-02-08T13:34:44.000Z,,"Sometimes people ask me how much they should start investing with.

My advice:

Don’t risk so much that it will ruin you, but risk enough that it will make you deal with the emotions that come with real investing.

Don’t get too high or too low, and keep learning.",,14,75,427,[],https://twitter.com/Wealth_Theory/status/1226137286108237829
Wealth Theory,@Wealth_Theory,2020-02-26T05:06:44.000Z,,"Only the man who who has the courage to make up his own mind has the chance to achieve more than his peers.

Mediocrity is comfortable.

There can’t be success without vulnerability, and so there can’t be success without courage.

Everything changes when you can bet on yourself.",,3,122,481,[],https://twitter.com/Wealth_Theory/status/1232532426175504384
Wealth Theory,@Wealth_Theory,2020-02-15T21:25:23.000Z,,"Friends who make a point of breaking bread together often stay friends for a long time.

The older we get, the more we appreciate having shared our life’s journey with people, for better or worse.

As one of my pals says, “you can’t make an old friend.”",,5,82,478,[],https://twitter.com/Wealth_Theory/status/1228792444684292096
Wealth Theory,@Wealth_Theory,2020-02-07T22:01:00.000Z,,"An old man would usually trade his money for his youth, so if the journey isn’t enjoyable it’s not worth taking. Build wealth and be happy doing it.

ENJOY your weekend!",,2,81,432,[],https://twitter.com/Wealth_Theory/status/1225902305310134278
